210	TKC006034
211	TKC006038
212	TKC006132
213	TKC006332
214	TKC006333
215	TKC006334
216	TKC006339
217	TKC006349
218	TKC006425
219	TKC006437
220	TKC006449
221	TKC006501
222	TKC006669
223	TKC006741
224	TKC006745
225	TKC006909
226	TKC007121
227	TKC007127
228	TKC007184
229	TKC007283
230	TKC007337
231	TKC007338
232	TKC007339
233	TKC007340
234	TKC007466
235	TKC007468
236	TKC007471
237	TKC007548
238	TKC007625
239	TKC007647
240	TKC007654
241	TKC007693
242	TKC007723
243	TKC007742
244	TKC007751
245	TKC007836
246	TKC007878
247	TKC007897
248	TKC007902
249	TKC007903
250	TKC007913
251	TKC007949
252	TKC007963
253	TKC008030
254	TKC008031
255	TKC008032
256	TKC008033
257	TKC008072
258	TKC008281
259	TKC008519
260	TKC008656
261	TKC008675
262	TKC008684
263	TKC008743
264	TKC008745
265	TKC008781
266	TKC008825
267	TKC008827
268	TKC008829
269	TKC008970
270	TKC009099
271	TKC009106
272	TKC009203
273	TKC009208
274	TKC009232
275	TKC009277
276	TKC009302
277	TKC009313
278	TKC009327
279	TKC009390
280	TKC009401
281	TKC009402
282	TKC009432
283	TKC009489
284	TKC009490
285	TKC009493
286	TKC009529
287	TKC009531
288	TKC009540
289	TKC009545
290	TKC009616
291	TKC009712
292	TKC009803
293	TKC010041
294	TKC010052
295	TKC010074
296	TKC010114
297	TKC010149
298	TKC010164
299	TKC010186
300	TKC010258
301	TKC010266
302	TKC010283
303	TKC010378
304	TKC010384
305	TKC010423
306	TKC010517
307	TKC010542
308	TKC010565
309	TKC010566
310	TKC010575
311	TKC010583
312	TKC010633
313	TKC010634
314	TKC010640
315	TKC010641
316	TKC010645
317	TKC010659
318	TKC010686
319	TKC010690
320	TKC010691
321	TKC010692
322	TKC010704
323	TKC010705
324	TKC010722
325	TKC010725
326	TKC010733
327	TKC010735
328	TKC010740
329	TKC010744
330	TKC010755
331	TKC010756
332	TKC010757
333	TKC010763
334	TKC010767
335	TKC010768
336	TKC010769
337	TKC010808
338	TKC010847
339	TKC010849
340	TKC010908
341	TKC011072
342	TKC011091
343	TKC011237
344	TKC011297
345	TKC011314
346	TKC011389
347	TKC011394
348	TKC011411
349	TKC011412
350	TKC011526
351	TKC011679
352	TKC011709
353	TKC011761
354	TKC011767
355	TKC011778
356	TKC011834
357	TKC011873
358	TKC011875
359	TKC011912
360	TKC011921
361	TKC011923
362	TKC012035
363	TKC012060
364	TKC012087
365	TKC012094
366	TKC012098
367	TKC012100
368	TKC012116
369	TKC012121
370	TKC012175
371	TKC012203
372	TKC012234
373	TKC012261
374	TKC012269
375	TKC012272
376	TKC012323
377	TKC012324
378	TKC012391
379	TKC012398
380	TKC012423
381	TKC012553
382	TKC012712
383	TKC012717
384	TKC012724
385	TKC012725
386	TKC012822
387	TKC012894
388	TKC012900
389	TKC012919
390	TKC012920
391	TKC012927
392	TKC012929
393	TKC012941
394	TKC012962
395	TKC012986
396	TKC012987
397	TKC012989
398	TKC012994
399	TKC013050
400	TKC013110
401	TKC013111
402	TKC013304
403	TKC013322
404	TKC013323
405	TKC013375
406	TKC013457
407	TKC013516
408	TKC013519
409	TKC013546
410	TKC013588
411	TKC013624
412	TKC013625
413	TKC013626
414	TKC013628
415	TKC013635
416	TKC013647
417	TKC013684
418	TKC013755
419	TKC013783
420	TKC013786
421	TKC013788
422	TKC013789
423	TKC013830
424	TKC013837
425	TKC013861
426	TKC013915
427	TKC013947
428	TKC013981
429	TKC014005
430	TKC014018
431	TKC014020
432	TKC014094
433	TKC014104
434	TKC014109
435	TKC014300
436	TKC014368
437	TKC014448
438	TKC014452
439	TKC014471
440	TKC014542
441	TKC014545
442	TKC014548
443	TKC014549
444	TKC014551
445	TKC014568
446	TKC014703
447	TKC014705
448	TKC014709
449	TKC014717
450	TKC014732
451	TKC014745
452	TKC014751
453	TKC014795
454	TKC014796
455	TKC014800
456	TKC014803
457	TKC014804
458	TKC014814
459	TKC014817
460	TKC014820
461	TKC014824
462	TKC014825
463	TKC014830
464	TKC014832
465	TKC014933
466	TKC014934
467	TKC014935
468	TKC015051
469	TKC015101
470	TKC015102
471	TKC015110
472	TKC015111
473	TKC015148
474	TKC015157
475	TKC015175
476	TKC015178
477	TKC015179
478	TKC015180
479	TKC015181
480	TKC015182
481	TKC015187
482	TKC015190
483	TKC015199
484	TKC015201
485	TKC015205
486	TKC015316
487	TKC015317
488	TKC015319
489	TKC015328
490	TKC015329
491	TKC015409
492	TKC015433
493	TKC015443
494	TKC015447
495	TKC015466
496	TKC015494
497	TKC015620
498	TKC015650
499	TKC015673
500	TKC015777
501	TKC015952
502	TKC015953
503	TKC015962
504	TKC015963
505	TKC015965
506	TKC015966
507	TKC015977
508	TKC015979
509	TKC015983
510	TKC015989
511	TKC015992
512	TKC015993
513	TKC015998
514	TKC016005
515	TKC016007
516	TKC016024
517	TKC016036
518	TKC016055
519	TKC016083
520	TKC016185
521	TKC016225
522	TKC016248
523	TKC016277
524	TKC016310
525	TKC016311
526	TKC016322
527	TKC016335
528	TKC016365
529	TKC016366
530	TKC016367
531	TKC016371
532	TKC016374
533	TKC016380
534	TKC016381
535	TKC016382
536	TKC016385
537	TKC016389
538	TKC016391
539	TKC016393
540	TKC016394
541	TKC016411
542	TKC016414
543	TKC016418
544	TKC016420
545	TKC016489
546	TKC016531
547	TKC016546
548	TKC016553
549	TKC016581
550	TKC016627
551	TKC016759
552	TKC016794
553	TKC016806
554	TKC016839
555	TKC016918
556	TKC017050
557	TKC017051
558	TKC017058
559	TKC017074
560	TKC017075
561	TKC017189
562	TKC017192
563	TKC017193
564	TKC017240
565	TKC017352
566	TKC017366
567	TKC017382
568	TKC017563
569	TKC017564
570	TKC017574
571	TKC017576
572	TKC017717
573	TKC017733
574	TKC017835
575	TKC017875
576	TKC018241
577	TKC018242
578	TKC018288
579	TKC018472
580	TKC018494
581	TKC018510
582	TKC018535
583	TKC018873
584	TKC019143
585	TKC019181
586	TKC019231
587	TKC019353
588	TKC019571
589	TKC019863
590	TKC020031
591	TKC020116
592	TKC020117
593	TKC020119
594	TKC020156
595	TKC020320
596	TKC020322
597	TKC020324
598	TKC020348
599	TKC020350
600	TKC020352
601	TKC020354
602	TKC020356
603	TKC020357
604	TKC020511
605	TKC020712
606	TKC020967
607	TKC020987
608	TKC020998
609	TKC021009
610	TKC021101
611	TKC021595
612	TKC021708
613	TKC022034
614	TKC022044
615	TKC022092
616	TKC022403
617	TKC022418
618	TKC022626
619	TKC022630
620	TKC022693
621	TKC022813
622	TKC022818
623	TKC022897
624	TKC022945
625	TKC023120
626	TKC023239
627	TKC023241
628	TKC023267
629	TKC023327
630	TKC023480
631	TKC023723
632	TKC023849
633	TKC023890
634	TKC024011
635	TKC024098
636	TKC024214
637	TKC024280
638	TKC024281
639	TKC024533
640	TKC024550
641	TKC024759
642	TKC024765
643	TKC024905
644	TKC024980
645	TKC024981
646	TKC024982
647	TKC025141
648	TKC025152
649	TKC025154
650	TKC025155
651	TKC025461
652	TKC025628
653	TKC025644
654	TKC025677
655	TKC025723
656	TKC025725
657	TKC025769
658	TKC025770
659	TKC026004
660	TKC026245
661	TKC026257
662	TKC026262
663	TKC026309
664	TKC026600
665	TKC026604
666	TKC026605
667	TKC026610
668	TKC026611
669	TKC026646
670	TKC026670
671	TKC026716
672	TKC026752
673	TKC026769
674	TKC026770
675	TKC026848
676	TKC026895
677	TKC026897
678	TKC026949
679	TKC026996
680	TKC027204
681	TKC027205
682	TKC027215
683	TKC027241
684	TKC027283
685	TKC027291
686	TKC027431
687	TKC027669
688	TKC027670
689	TKC027803
690	TKC027804
691	TKC028143
692	TKC028276
693	TKC028278
694	TKC028284
695	TKC028301
696	TKC028350
697	TKC028360
698	TKC028367
699	TKC028408
700	TKC028446
701	TKC028500
702	TKC028501
703	TKC028772
704	TKC028968
705	TKC028996
706	TKC029023
707	TKC029024
708	TKC029026
709	TKC029132
710	TKC029292
711	TKC029669
712	TKC030019
713	TKC030034
714	TKC030139
715	TKC030142
716	TKC030154
717	TKC030190
718	TKC030198
719	TKC030212
720	TKC030235
721	TKC030239
722	TKC030273
723	TKC030276
724	TKC030306
725	TKC030384
726	TKC030393
727	TKC030460
728	TKC030471
729	TKC030494
730	TKC030510
731	TKC030519
732	TKC030527
733	TKC030547
734	TKC030548
735	TKC030690
736	TKC030813
737	TKC030862
738	TKC031094
739	TKC031095
740	TKC031096
741	TKC031101
742	TKC031103
743	TKC031153
744	TKC031155
745	TKC031157
746	TKC031180
747	TKC031198
748	TKC031202
749	TKC031222
750	TKC031223
751	TKC031248
752	TKC031293
753	TKC031313
754	TKC031320
755	TKC031326
756	TKC031443
757	TKC031476
758	TKC031540
759	TKC031668
760	TKC031734
761	TKC031744
762	TKC031808
763	TKC031920
764	TKC031957
765	TKC032056
766	TKC032144
767	TKC032148
768	TKC032268
769	TKC032283
770	TKC032284
771	TKC032331
772	TKC032332
773	TKC032333
774	TKC032352
775	TKC032375
776	TKC032404
777	TKC032437
778	TKC032441
779	TKC032619
780	TKC032707
781	TKC032746
782	TKC032913
783	TKC032967
784	TKC033013
785	TKC033074
786	TKC033093
787	TKC033096
788	TKC033100
789	TKC033104
790	TKC033138
791	TKC033452
792	TKC033490
793	TKC033492
794	TKC033500
795	TKC033503
796	TKC033505
797	TKC033506
798	TKC033507
799	TKC033541
800	TKC033574
801	TKC033597
802	TKC033684
803	TKC033685
804	TKC033871
805	TKC033988
806	TKC034078
807	TKC034083
808	TKC034103
809	TKC034251
810	TKC034303
811	TKC034304
812	TKC034524
813	TKC034630
814	TKC034696
815	TKC034761
816	TKC034883
817	TKC034991
818	TKC035113
819	TKC035208
820	TKC035272
821	TKC035273
822	TKC035376
823	TKC035449
824	TKC035455
825	TKC035461
826	TKC035480
827	TKC035580
828	TKC035745
829	TKC035752
830	TKC035753
831	TKC035918
832	TKC035984
833	TKC036124
834	TKC036268
835	TKC036337
836	TKC036394
837	TKC036556
838	TKC036589
839	TKC036652
840	TKC036814
841	TKC036830
842	TKC036832
843	TKC036970
844	TKC036999
845	TKC037000
846	TKC037170
847	TKC037171
848	TKC037187
849	TKC037245
850	TKC037286
851	TKC037290
852	TKC037320
853	TKC037410
854	TKC037413
855	TKC037414
856	TKC037416
857	TKC037417
858	TKC037421
859	TKC037434
860	TKC037435
861	TKC037481
862	TKC037521
863	TKC037522
864	TKC037528
865	TKC037685
866	TKC037863
867	TKC037876
868	TKC037973
869	TKC038101
870	TKC038132
871	TKC038160
872	TKC038187
873	TKC038214
874	TKC038227
875	TKC038249
876	TKC038268
877	TKC038269
878	TKC038273
879	TKC038275
880	TKC038297
881	TKC038310
882	TKC038334
883	TKC038342
884	TKC038343
885	TKC038346
886	TKC038379
887	TKC038470
888	TKC038489
889	TKC038579
890	TKC038786
891	TKC038807
892	TKC038808
893	TKC039076
894	TKC039077
895	TKC039078
896	TKC039079
897	TKC039195
898	TKC039202
899	TKC039229
900	TKC039261
901	TKC039321
902	TKC039396
903	TKC039401
904	TKC039542
905	TKC039637
906	TKC039868
907	TKC039945
908	TKC039950
909	TKC040001
910	TKC040035
911	TKC040039
912	TKC040068
913	TKC040070
914	TKC040075
915	TKC040128
916	TKC040132
917	TKC040150
918	TKC040157
919	TKC040362
920	TKC040372
921	TKC040376
922	TKC040419
923	TKC040478
924	TKC040730
925	TKC040908
926	TKC040932
927	TKC040974
928	TKC040987
929	TKC041027
930	TKC041028
931	TKC041133
932	TKC041149
933	TKC041150
934	TKC041159
935	TKC041160
936	TKC041189
937	TKC041191
938	TKC041198
939	TKC041208
940	TKC041267
941	TKC041312
942	TKC041313
943	TKC041315
944	TKC041343
945	TKC041345
946	TKC041435
947	TKC041454
948	TKC041459
949	TKC041468
950	TKC041546
951	TKC041547
952	TKC041604
953	TKC041608
954	TKC041609
955	TKC041884
956	TKC041917
957	TKC042110
958	TKC042262
959	TKC042342
960	TKC042343
961	TKC042411
962	TKC042444
963	TKC042447
964	TKC042577
965	TKC042581
966	TKC042631
967	TKC042639
968	TKC042680
969	TKC042783
970	TKC042922
971	TKC043044
972	TKC043049
973	TKC043090
974	TKC043224
975	TKC043288
976	TKC043289
977	TKC043298
978	TKC043354
979	TKC043412
980	TKC043413
981	TKC043519
982	TKC043537
983	TKC043555
984	TKC043614
985	TKC043615
986	TKC043756
987	TKC043757
988	TKC043866
989	TKC043867
990	TKC043880
991	TKC043890
992	TKC043892
993	TKC043907
994	TKC043912
995	TKC044072
996	TKC044074
997	TKC044085
998	TKC044271
999	TKC044319
1000	TKC044320
1001	TKC044326
1002	TKC044363
1003	TKC044385
1004	TKC044415
1005	TKC044704
1006	TKC044780
1007	TKC044781
1008	TKC044782
1009	TKC044789
1010	TKC044969
1011	TKC045099
1012	TKC045265
1013	TKC045299
1014	TKC045338
1015	TKC045513
1016	TKC045619
1017	TKC045622
1018	TKC045696
1019	TKC045701
1020	TKC045707
1021	TKC045710
1022	TKC045743
1023	TKC045754
1024	TKC045773
1025	TKC045829
1026	TKC045860
1027	TKC045868
1028	TKC045870
1029	TKC045871
1030	TKC045883
1031	TKC045931
1032	TKC045946
1033	TKC045964
1034	TKC046038
1035	TKC046052
1036	TKC046054
1037	TKC046058
1038	TKC046078
1039	TKC046079
1040	TKC046080
1041	TKC046082
1042	TKC046113
1043	TKC046148
1044	TKC046159
1045	TKC046212
1046	TKC046227
1047	TKC046229
1048	TKC046232
1049	TKC046271
1050	TKC046289
1051	TKC046292
1052	TKC046299
1053	TKC046304
1054	TKC046305
1055	TKC046308
1056	TKC046359
1057	TKC046361
1058	TKC046367
1059	TKC046368
1060	TKC046369
1061	TKC046371
1062	TKC046375
1063	TKC046377
1064	TKC046391
1065	TKC046453
1066	TKC046480
1067	TKC046553
1068	TKC046561
1069	TKC046690
1070	TKC046910
1071	TKC046916
1072	TKC047154
1073	TKC047523
1074	TKC047573
1075	TKC047602
1076	TKC047603
1077	TKC047604
1078	TKC047641
1079	TKC047649
1080	TKC047745
1081	TKC047746
1082	TKC047774
1083	TKC047810
1084	TKC047863
1085	TKC047916
1086	TKC047998
1087	TKC048057
1088	TKC048092
1089	TKC048116
1090	TKC048193
1091	TKC048282
1092	TKC048302
1093	TKC048308
1094	TKC048310
1095	TKC048325
1096	TKC048536
1097	TKC048547
1098	TKC048561
1099	TKC048563
1100	TKC048612
1101	TKC048637
1102	TKC048645
1103	TKC048710
1104	TKC048756
1105	TKC048906
1106	TKC048922
1107	TKC048952
1108	TKC048953
1109	TKC049051
1110	TKC049180
1111	TKC049182
1112	TKC049198
1113	TKC049340
1114	TKC049345
1115	TKC049376
1116	TKC049377
1117	TKC049420
1118	TKC049430
1119	TKC049526
1120	TKC049552
1121	TKC049564
1122	TKC049583
1123	TKC049609
1124	TKC049611
1125	TKC049612
1126	TKC049615
1127	TKC049640
1128	TKC049641
1129	TKC049695
1130	TKC049704
1131	TKC049782
1132	TKC049783
1133	TKC049784
1134	TKC049788
1135	TKC049827
1136	TKC049832
1137	TKC049836
1138	TKC050014
1139	TKC050027
1140	TKC050079
1141	TKC050103
1142	TKC050125
1143	TKC050145
1144	TKC050169
1145	TKC050178
1146	TKC050188
1147	TKC050210
1148	TKC050217
1149	TKC050218
1150	TKC050221
1151	TKC050245
1152	TKC050429
1153	TKC050432
1154	TKC050434
1155	TKC050450
1156	TKC050473
1157	TKC050547
1158	TKC050775
1159	TKC050944
1160	TKC051021
1161	TKC051027
1162	TKC051029
1163	TKC051145
1164	TKC051154
1165	TKC051405
1166	TKC051406
1167	TKC051407
1168	TKC051475
1169	TKC051546
1170	TKC051551
1171	TKC051567
1172	TKC051589
1173	TKC051599
1174	TKC051617
1175	TKC051618
1176	TKC051718
1177	TKC051753
1178	TKC052015
1179	TKC052067
1180	TKC052069
1181	TKC052111
1182	TKC052175
1183	TKC052179
1184	TKC052207
1185	TKC052222
1186	TKC052348
1187	TKC052349
1188	TKC052363
1189	TKC052365
1190	TKC052430
1191	TKC052463
1192	TKC052484
1193	TKC052519
1194	TKC052537
1195	TKC052570
1196	TKC052574
1197	TKC052608
1198	TKC052617
1199	TKC052620
1200	TKC052625
1201	TKC052626
1202	TKC052632
1203	TKC052634
1204	TKC052635
1205	TKC052636
1206	TKC052667
1207	TKC052707
1208	TKC052712
1209	TKC052723
1210	TKC052724
1211	TKC052740
1212	TKC052744
1213	TKC052746
1214	TKC052748
1215	TKC052753
1216	TKC052754
1217	TKC052771
1218	TKC052775
1219	TKC052777
1220	TKC052778
1221	TKC052793
1222	TKC052841
1223	TKC052848
1224	TKC052854
1225	TKC052857
1226	TKC052893
1227	TKC053006
1228	TKC053007
1229	TKC053010
1230	TKC053088
1231	TKC053096
1232	TKC053101
1233	TKC053105
1234	TKC053116
1235	TKC053118
1236	TKC053152
1237	TKC053154
1238	TKC053333
1239	TKC053452
1240	TKC053453
1241	TKC053454
1242	TKC053455
1243	TKC053464
1244	TKC053505
1245	TKC053581
1246	TKC053659
1247	TKC053662
1248	TKC053676
1249	TKC053803
1250	TKC053811
1251	TKC053815
1252	TKC053819
1253	TKC053820
1254	TKC053821
1255	TKC053844
1256	TKC053850
1257	TKC053855
1258	TKC053862
1259	TKC053865
1260	TKC053870
1261	TKC053874
1262	TKC053875
1263	TKC053877
1264	TKC053881
1265	TKC053916
1266	TKC053969
1267	TKC053970
1268	TKC054027
1269	TKC054258
1270	TKC054262
1271	TKC054264
1272	TKC054329
1273	TKC054445
1274	TKC054471
1275	TKC054530
1276	TKC054537
1277	TKC054685
1278	TKC054769
1279	TKC054803
1280	TKC054804
1281	TKC054807
1282	TKC054808
1283	TKC054920
1284	TKC054921
1285	TKC054932
1286	TKC054935
1287	TKC054958
1288	TKC054961
1289	TKC055009
1290	TKC055012
1291	TKC055030
1292	TKC055038
1293	TKC055144
1294	TKC055152
1295	TKC055159
1296	TKC055171
1297	TKC055183
1298	TKC055186
1299	TKC055189
1300	TKC055244
1301	TKC055281
1302	TKC055290
1303	TKC055291
1304	TKC055300
1305	TKC055321
1306	TKC055343
1307	TKC055344
1308	TKC055345
1309	TKC055354
1310	TKC055355
1311	TKC055358
1312	TKC055380
1313	TKC055381
1314	TKC055410
1315	TKC055412
1316	TKC055463
1317	TKC055482
1318	TKC055522
1319	TKC055597
1320	TKC055602
1321	TKC055604
1322	TKC055827
1323	TKC055869
1324	TKC055915
1325	TKC055920
1326	TKC055921
1327	TKC055949
1328	TKC055972
1329	TKC056136
1330	TKC056140
1331	TKC056189
1332	TKC056219
1333	TKC056228
1334	TKC056259
1335	TKC056265
1336	TKC056275
1337	TKC056302
1338	TKC056303
1339	TKC056469
1340	TKC056482
1341	TKC056509
1342	TKC056510
1343	TKC056536
1344	TKC056571
1345	TKC056596
1346	TKC056697
1347	TKC056742
1348	TKC056746
1349	TKC056783
1350	TKC056799
1351	TKC056800
1352	TKC056974
1353	TKC056986
1354	TKC056990
1355	TKC056998
1356	TKC057020
1357	TKC057023
1358	TKC057050
1359	TKC057090
1360	TKC057091
1361	TKC057093
1362	TKC057094
1363	TKC057096
1364	TKC057149
1365	TKC057151
1366	TKC057152
1367	TKC057153
1368	TKC057154
1369	TKC057187
1370	TKC057198
1371	TKC057203
1372	TKC057204
1373	TKC057207
1374	TKC057216
1375	TKC057392
1376	TKC057401
1377	TKC057447
1378	TKC057537
1379	TKC057667
1380	TKC057668
1381	TKC057669
1382	TKC057883
1383	TKC057885
1384	TKC058001
1385	TKC058051
1386	TKC058093
1387	TKC058112
1388	TKC058113
1389	TKC058134
1390	TKC058136
1391	TKC058198
1392	TKC058263
1393	TKC058264
1394	TKC058452
1395	TKC058626
1396	TKC058634
1397	TKC058697
1398	TKC058773
1399	TKC058891
1400	TKC058894
1401	TKC058895
1402	TKC058897
1403	TKC058921
1404	TKC058949
1405	TKC058951
1406	TKC058953
1407	TKC058959
1408	TKC058971
1409	TKC058972
1410	TKC058973
1411	TKC058974
1412	TKC058975
1413	TKC058976
1414	TKC058977
1415	TKC058979
1416	TKC058981
1417	TKC058982
1418	TKC058989
1419	TKC058990
1420	TKC058992
1421	TKC058993
1422	TKC058996
1423	TKC058997
1424	TKC058998
1425	TKC058999
1426	TKC059000
1427	TKC059045
1428	TKC059063
1429	TKC059103
1430	TKC059106
1431	TKC059142
1432	TKC059144
1433	TKC059145
1434	TKC059148
1435	TKC059149
1436	TKC059160
1437	TKC059165
1438	TKC059250
1439	TKC059271
1440	TKC059297
1441	TKC059311
1442	TKC059315
1443	TKC059317
1444	TKC059337
1445	TKC059345
1446	TKC059425
1447	TKC059678
1448	TKC059768
1449	TKC059773
1450	TKC059843
1451	TKC060085
1452	TKC060187
1453	TKC060193
1454	TKC060206
1455	TKC060213
1456	TKC060246
1457	TKC060340
1458	TKC060349
1459	TKC060379
1460	TKC060622
1461	TKC060633
1462	TKC060645
1463	TKC060662
1464	TKC060665
1465	TKC060705
1466	TKC060717
1467	TKC060730
1468	TKC060737
1469	TKC060754
1470	TKC060783
1471	TKC060880
1472	TKC060882
1473	TKC060893
1474	TKC060925
1475	TKC060929
1476	TKC060955
1477	TKC060958
1478	TKC060984
1479	TKC060987
1480	TKC061008
1481	TKC061086
1482	TKC061087
1483	TKC061088
1484	TKC061097
1485	TKC061180
1486	TKC061338
1487	TKC061350
1488	TKC061356
1489	TKC061368
1490	TKC061369
1491	TKC061374
1492	TKC061376
1493	TKC061380
1494	TKC061393
1495	TKC061396
1496	TKC061397
1497	TKC061398
1498	TKC061459
1499	TKC061525
1500	TKC061668
1501	TKC061711
1502	TKC061716
1503	TKC061738
1504	TKC061766
1505	TKC061881
1506	TKC061906
1507	TKC061913
1508	TKC062000
1509	TKC062001
1510	TKC062119
1511	TKC062121
1512	TKC062135
1513	TKC062151
1514	TKC062166
1515	TKC062167
1516	TKC062179
1517	TKC062180
1518	TKC062636
1519	TKC062642
1520	TKC062656
1521	TKC062661
1522	TKC062669
1523	TKC062670
1524	TKC062671
1525	TKC062672
1526	TKC062689
1527	TKC062962
1528	TKC062995
1529	TKC063000
1530	TKC063247
1531	TKC063269
1532	TKC063302
1533	TKC063382
1534	TKC063387
1535	TKC063398
1536	TKC063400
1537	TKC063406
1538	TKC063407
1539	TKC063418
1540	TKC063419
1541	TKC063420
1542	TKC063447
1543	TKC063457
1544	TKC063458
1545	TKC063459
1546	TKC063474
1547	TKC063491
1548	TKC063499
1549	TKC063607
1550	TKC063626
1551	TKC063664
1552	TKC063691
1553	TKC063713
1554	TKC063737
1555	TKC063740
1556	TKC063743
1557	TKC063751
1558	TKC063753
1559	TKC063799
1560	TKC063800
1561	TKC063807
1562	TKC063937
1563	TKC063983
1564	TKC063984
1565	TKC063985
1566	TKC063990
1567	TKC063991
1568	TKC064466
1569	TKC064570
1570	TKC064579
1571	TKC064580
1572	TKC064581
1573	TKC064723
1574	TKC064924
1575	TKC064964
1576	TKC064965
1577	TKC064977
1578	TKC064978
1579	TKC064986
1580	TKC064988
1581	TKC064992
1582	TKC065155
1583	TKC065208
1584	TKC065253
1585	TKC065254
1586	TKC065255
1587	TKC065259
1588	TKC065260
1589	TKC065261
1590	TKC065269
1591	TKC065308
1592	TKC065375
1593	TKC065377
1594	TKC065415
1595	TKC065635
1596	TKC065638
1597	TKC065746
1598	TKC065750
1599	TKC065765
1600	TKC065768
1601	TKC065844
1602	TKC065854
1603	TKC065858
1604	TKC065878
1605	TKC065884
1606	TKC065891
1607	TKC065896
1608	TKC065898
1609	TKC065903
1610	TKC065910
1611	TKC065943
1612	TKC065952
1613	TKC066040
1614	TKC066096
1615	TKC066100
1616	TKC066105
1617	TKC066289
1618	TKC066517
1619	TKC066520
1620	TKC066522
1621	TKC066631
1622	TKC066635
1623	TKC066640
1624	TKC066750
1625	TKC066765
1626	TKC066895
1627	TKC066900
1628	TKC066901
1629	TKC067130
1630	TKC067282
1631	TKC067331
1632	TKC067461
1633	TKC067470
1634	TKC067471
1635	TKC067472
1636	TKC067473
1637	TKC067474
1638	TKC067475
1639	TKC067477
1640	TKC067604
1641	TKC067618
1642	TKC067921
1643	TKC067960
1644	TKC068219
1645	TKC068221
1646	TKC068348
1647	TKC068363
1648	TKC068371
1649	TKC068387
1650	TKC068476
1651	TKC068485
1652	TKC068486
1653	TKC068533
1654	TKC068592
1655	TKC068594
1656	TKC068595
1657	TKC068733
1658	TKC068789
1659	TKC068987
1660	TKC069119
1661	TKC069254
1662	TKC069565
1663	TKC069594
1664	TKC069614
1665	TKC069955
