TKC062119	C/C(=C\CC/C=C(\C)CC/C=C(\C)CCC(O)C(C)(C)O)C/C=C/[C@@]1(C)CC[C@@H](C(C)(C)O)O1
TKC062121	C/C(=C\CCC/C(C)=C/C(=O)C[C@@]1(C)CC[C@@H](C(C)(C)O)O1)CC/C=C(\C)CCC(O)C(C)(C)O
TKC062135	CC1=CC[C@@H]2[C@@H](CC[C@@]2(C)O)C(C)(C)[C@H]1CC[C@H]1[C@@](C)(O)CC[C@H]2OC(C)(C)[C@H](O)CC[C@@]21C
TKC062151	CC1(C)O[C@@H]2CC[C@](C)(O)[C@H](CC[C@@]34O[C@]3(C)[C@H](O)C[C@@H]3[C@@H](CC[C@@]3(C)O)C4(C)C)[C@@]2(C)CC[C@H]1O
TKC062166	C=C(C1=CC(=O)C(C)(C)O1)[C@@H]1CC=C([C@@H]2CC[C@H]3[C@@]2(C)CC[C@H]2C(C)(C)C(=O)[C@H](O)C[C@]32C)[C@H](O)O1
TKC062167	C=C(C1=CC(=O)C(C)(C)O1)[C@@H]1CC=C([C@@H]2CC[C@H]3[C@@]2(C)CC[C@H]2C(C)(C)C(=O)[C@H](OC(=O)CC(C)(O)CC(=O)O)C[C@]32C)[C@H](O)O1
TKC062179	CC1=C(CC[C@@H]2[C@@]3(CC[C@@H]4OC(C)(C)C(=O)CC[C@]42C)CO3)[C@@]2(C)CCC(=O)C(C)(C)C2=C(O)C1=O
TKC062180	CC1=C(CC[C@@H]2[C@H](C)CC[C@@H]3OC(C)(C)C(=O)CC[C@]32C)[C@@]2(C)CC[C@@H](O)C(C)(C)[C@@H]2CC1=O
TKC062636	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062642	CC(=O)O[C@@H]1C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]2(C)[C@H]1[C@@](C)(O)C(=O)/C=C/C(C)(C)OC(C)=O
TKC062656	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)[C@@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062661	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](CC(=O)[C@H](O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062669	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062670	CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C[C@H](O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062671	CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062672	CC(=O)OC(C)(C)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](C=C(O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)C(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC062689	CC(=O)O[C@H](C[C@@H](OC(C)=O)C(C)(C)O)[C@@H](C)[C@H]1CC[C@@]2(C)[C@@H]3CC=C4[C@@H](CCC(=O)C4(C)C)[C@]3(C)CC[C@]12CO
TKC062962	CC(=O)O[C@@H]1[C@@H](O[C@@H]2OC[C@@H](O)[C@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@H]2O)[C@H](C)O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@H](O)[C@@H]2O)[C@@H]1O
TKC062995	CC(=O)O[C@H]1[C@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@H](O)[C@@H]2O)O[C@@H](C)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O[C@@H]3OC[C@](O)(CO)[C@H]3O)[C@H]2O)[C@H]1O
TKC063000	C[C@@H]1O[C@@H](O[C@H]2[C@H](OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O[C@@H]8O[C@H](CO)[C@@H](O)[C@H](O)[C@H]8O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)C[C@H]4O)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O[C@@H]1OC[C@@H](O)[C@H](O[C@@H]2OC[C@](O)(CO)[C@H]2O)[C@H]1O
TKC063247	C[C@@H]1[C@H]2C3=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C
TKC063269	C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)C[C@@H](O)[C@@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
TKC063302	C[C@@H]1O[C@@H](O[C@@H]2[C@@H](CO)O[C@@H](OC[C@H]3O[C@@H](OC(=O)[C@]45CC[C@@H](CO)[C@H](C)[C@H]4C4=CC[C@@H]6[C@@]7(C)C[C@@H](O)[C@H](O)[C@@](C)(CO)[C@@H]7CC[C@@]6(C)[C@]4(C)CC5)[C@H](O)[C@@H](O)[C@@H]3O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O
TKC063382	CC(C)(O)[C@H]1CC[C@](C)([C@@H](O)CC[C@@H](CO)C2=CC[C@H]3O[C@@H]([C@]4(C)CC[C@@H](Br)C(C)(C)O4)CC[C@]3(C)O2)O1
TKC063387	C=C(CC[C@H](O)[C@@]1(C)CC[C@H](C(C)(C)O)O1)[C@H]1CC[C@H]2O[C@@H]([C@]3(C)CC[C@@H](Br)C(C)(C)O3)CC[C@]2(C)O1
TKC063398	C=C(C)[C@@H]1CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC[C@@H]2[C@@]3(C)[C@@H]4O[C@@H](OC4=O)C(C)(C)[C@@H]3CC[C@]21C
TKC063400	CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC(=O)[C@H](C)C[C@H]4[C@]3(C)CC[C@@]21C
TKC063406	CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)CC(=O)[C@@](C)(O)C[C@H]4[C@]3(C)CC[C@@]21C
TKC063407	CC1=C(O)C(=O)C=C2C1=CC=C1[C@@]3(C)CC[C@@]4(C)[C@H](O)C(=O)[C@H](C)C[C@H]4[C@]3(C)CC[C@@]21C
TKC063418	CO[C@@H](C=C(C)C)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063419	CO[C@@H](C=C(C)C)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063420	CO[C@H](C=C(C)C)C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063447	CC(C)CCC[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)C=C[C@]4(C)[C@H]3CC[C@@]12C
TKC063457	C=C(C)/C=C/C[C@H](C)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063458	COC(C)(C)/C=C/C[C@H](C)[C@@H]1CC[C@]2(C)[C@@H]3CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063459	COC(C)(C)/C=C/C[C@H](C)[C@@H]1CC[C@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063474	C[C@@H](C[C@@H](O)[C@H](O)C(C)(C)O)[C@@H]1CC[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)[C@H]3CC[C@@]12C
TKC063491	CC1(C)C(=O)C=C[C@]2(C)C3=CC[C@@]4(C)[C@H](C5=CC(O)OC5=O)C[C@H]5O[C@]54[C@]3(C)C(=O)C[C@@H]12
TKC063499	CC(=O)O[C@H]1[C@H]2O[C@H]3C[C@@H](O)[C@]4(C)OC(=O)[C@H](O)[C@]4(O)[C@@]3(C)[C@@H]2[C@@](C)(O)[C@@]23O[C@@H]2C[C@@H](c2ccoc2)[C@]13C
TKC063607	CC(=O)O[C@@H]1C[C@@H](C(C)C)[C@]2(CO)CC[C@@]3(C)[C@H]4C(=CC[C@]3(C)[C@@H]12)[C@@]1(C)C=CC(=O)C(C)(C)[C@@H]1C[C@@H]4O
TKC063626	CC(C)(O)/C=C/C(=O)[C@](C)(O)[C@H]1[C@H](O)C[C@@]2(C)[C@@H]3CC=C4[C@@H](CCC(=O)C4(C)C)[C@]3(C)C(=O)C[C@]12C
TKC063664	CC(C)C(=O)CC[C@@H](C)[C@H]1[C@@H](O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35C[C@H](O)[C@]12C
TKC063691	C=C(C)C(=O)CC[C@@H](C)[C@H]1[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C[C@@]2(C)[C@@H]3C[C@H](O)[C@H]4C(C)(C)[C@@H](O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O)CC[C@@]45C[C@@]35CC[C@]12C
TKC063713	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CCC5=C6[C@H](O)C[C@H]([C@H](C)CC(=O)C=C(C)C)[C@@]6(C)CC[C@@]54O)C3(C)C)OC[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H]2O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
TKC063737	C/C(=C\CC[C@@H](C)[C@H]1CC[C@@]2(C)C3=C(C(=O)[C@H](O)[C@]12C)[C@@]1(C)CCC(=O)[C@@](C)(CO)[C@@H]1C[C@@H]3O)C(=O)O
TKC063740	C/C(=C\[C@@H](O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O)C(=O)O
TKC063743	C/C(=C\[C@@H](O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
TKC063751	C[C@@H](CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O)C(=O)O
TKC063753	COC(=O)[C@H](C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
TKC063799	CC(C)=CC[C@H](O)/C(C)=C/C=C/C(C)=C1\C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@@](C)(CO)[C@H](O)CC[C@]21C
TKC063800	CC(=O)O[C@@H](CC=C(C)C)/C(C)=C/C=C/C(C)=C1\C(=O)C[C@@H]2[C@]1(C)CC[C@H]1[C@@](C)(CO)[C@H](O)CC[C@]21C
TKC063807	C[C@H](CCC=C(CO)CO)[C@H]1CC[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1C[C@@H]3O
TKC063937	C=C(CC[C@@H](C(=O)O)[C@H]1[C@H](O)C[C@@]2(C)C3=CC[C@H]4C(C)(C)[C@H](O)CC[C@]4(C)C3=CC[C@]12C)C(C)(C)O
TKC063983	C[C@@]12C[C@H]3O[C@H]4CC(=O)[C@]5(C)OC(=O)[C@H](O)[C@]5(O)[C@@]4(C)[C@@H]3[C@@](C)(O)[C@]13O[C@@H]3C[C@H]2c1ccoc1
TKC063984	C[C@@]12C[C@H]3O[C@H]4C[C@@H](O)[C@]5(C)OC(=O)[C@H](O)[C@]5(O)[C@@]4(C)[C@@H]3[C@@](C)(O)[C@]13O[C@@H]3C[C@H]2c1ccoc1
TKC063985	C[C@]12[C@H](CC(=O)[C@]3(C)OC(=O)[C@H](O)[C@]13O)O[C@H]1[C@H]2[C@@](C)(O)[C@@]23O[C@@H]2C[C@@H](c2ccoc2)[C@]3(C)[C@H]1O
TKC063990	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H]3CC[C@]4(C)C5=CC[C@]6(C)[C@@H]([C@H](C)CC(=O)C=C(C)C)CC[C@H]6[C@]5(O)CC[C@]4(O)C3(C)C)OC[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H]2O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
TKC063991	CC(=O)N[C@H]1[C@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(O)[C@@]6(C)CC[C@H]([C@H](C)CC(=O)C=C(C)C)C6=CC[C@]45O)C3(C)C)OC[C@@H](O[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3NC(C)=O)[C@@H]2O)O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
TKC064466	CC1OC(OC2C(O)COC(OC3C(C)OC(OC4C(OC(=O)[C@]56CCC(C)(C)C[C@@H]5C5=CCC7[C@@]8(C)C[C@H](O)[C@H](OC9OC(CO)C(O)C(O)C9O)[C@@](C)(CO)[C@@H]8CC[C@@]7(C)[C@]5(C)CC6)OCC(O)C4O)C(O)C3OC3OCC(O)(CO)C3O)C2O)C(O)C(O)C1O
TKC064570	CC1(C)CC[C@]2(C)CC[C@]3(C(=O)O)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5[C@H](O)C[C@]43C)[C@@H]2C1
TKC064579	CC(=O)N[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)[C@@H](OC(=O)c6ccccc6N)C[C@]5(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O[C@@H]6O[C@@H](CO)[C@H](O)[C@H]6O)[C@@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@H]5O)[C@H](O)C[C@]34C)C2(C)C)O[C@H](CO[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
TKC064580	CC(=O)N[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)[C@@H](OC(=O)c6ccccc6N)C[C@]5(C(=O)O[C@@H]5O[C@H](CO[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H]5O)[C@H](O)C[C@]34C)C2(C)C)O[C@H](CO[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
TKC064581	CC(=O)N[C@H]1[C@H](O[C@H]2CC[C@@]3(C)[C@@H](CC[C@]4(C)[C@@H]3CC=C3[C@@H]5CC(C)(C)[C@@H](OC(=O)c6ccccc6N)C[C@]5(C(=O)O[C@@H]5O[C@H](CO)[C@@H](O)[C@H](O)[C@H]5O[C@@H]5O[C@@H](C)[C@H](O[C@@H]6OC[C@@H](O)[C@H](O)[C@H]6O)[C@@H](O)[C@H]5O)[C@H](O)C[C@]34C)C2(C)C)O[C@H](CO[C@@H]2O[C@H](C)[C@H](O)[C@H](O)[C@H]2O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O
TKC064723	C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@@H]3[C@@H](O)[C@H](O)[C@@H](C(=O)O)O[C@H]3O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6C[C@]7(C)C[C@@H](OC7=O)[C@]6(C)CC[C@]45C)[C@@]3(C)CO)OC[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O
TKC064924	C[C@H]1[C@@H]2[C@H]3CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]23C[C@@H](O)[C@]1(C)OC3=O
TKC064964	C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O
TKC064965	CCCCOC(=O)CC[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O
TKC064977	CC(=O)O[C@H]1C(=O)C2=C([C@@H](O)C[C@@H]3[C@]2(C)CCC(=O)[C@@]3(C)COC(=O)C[C@@](C)(O)CC(=O)O)[C@]2(C)C(=O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]12C
TKC064978	CC(=O)O[C@H]1C(=O)C2=C(C(=O)C[C@@H]3[C@]2(C)CCC(=O)[C@@]3(C)CO)[C@]2(C)C(=O)C[C@H]([C@H](C)CC/C=C(\C)C(=O)O)[C@@]12C
TKC064986	CC(=O)O[C@@H]1C(=O)C2=C(C(=O)C[C@H]3C(C)(C)C(=O)CC[C@]23C)[C@]2(C)C(=O)C[C@H]([C@H](C)CC(=O)C[C@@H](C)C(=O)O)[C@@]12C
TKC064988	CCOC(=O)C(C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O
TKC064992	COC(=O)[C@@H](C)CC(=O)C[C@@H](C)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)[C@@H](OC(C)=O)[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3=O
TKC065155	C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O
TKC065208	C[C@H](CCC(=O)O)[C@H]1CC[C@@]2(C)C3=C(CC[C@]12C)[C@@]1(C)CCC(=O)C(C)(C)[C@@H]1CC3=O
TKC065253	C[C@@H]1O[C@H]2O[C@H]3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@H](OC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@H]2O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
TKC065254	C[C@@H]1O[C@H]2O[C@H]3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@H](OC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
TKC065255	C[C@@H]1O[C@H]2O[C@H]3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@]34CCC(C)(C)C[C@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7OC[C@H](OC(=O)C[C@@](C)(O)CC(=O)O[C@@H]1[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]2O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
TKC065259	C[C@@H]1O[C@H]2O[C@@H]3[C@H](OC[C@@H](O)[C@H]3O)OC(=O)[C@]34CCC(C)(C)CC3C3=CCC5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@H]7O[C@@H](COC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]7O)[C@@](C)(CO)C6CC[C@@]5(C)[C@]3(C)CC4
TKC065260	C[C@@H]1O[C@H]2O[C@H]3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@]34CCC(C)(C)C[C@@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](COC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
TKC065261	C[C@@H]1O[C@H]2O[C@H]3[C@@H](OC[C@H](O)[C@@H]3O)OC(=O)[C@]34CCC(C)(C)C[C@@H]3C3=CC[C@@H]5[C@@]6(C)C[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O[C@@H]7O[C@H](COC(=O)C[C@](C)(O)CC(=O)O[C@@H]1[C@@H](O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]2O)[C@H](O)[C@H](O)[C@H]7O)[C@@](C)(CO)[C@@H]6CC[C@@]5(C)[C@]3(C)CC4
TKC065269	C=C1C2=CC[C@H](c3ccoc3)[C@]2(C)[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H]1[C@@]1(C)C=CC(=O)C(C)(C)[C@@H]1CC(=O)OC
TKC065308	C/C=C(\C)C(=O)O[C@@H]1[C@H]2C(C)=CC(=O)[C@@H](O)[C@]2(C)[C@@H]2[C@]34CO[C@@]2(O)[C@H](O)[C@H](C)[C@@H]3[C@@H](OC(C)=O)C(=O)O[C@H]14
TKC065375	CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C)[C@@]1(C)C(=O)O
TKC065377	CC(=O)O[C@@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C)CC[C@]23C(=O)O)C1(C)C
TKC065415	C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)C(=C[C@@H](O)[C@@H]4[C@@]5(C)[C@H](O)[C@@H](O)[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12
TKC065635	CO[C@@H]1C=C([C@@H]2C[C@H]3O[C@@]34[C@@]2(C)C[C@H](O)[C@@H]2[C@@]3(C)C=CC(=O)C(C)(C)C3=C(O)C(=O)[C@]24C)[C@@H](OC)O1
TKC065638	CC1(C)C(=O)C=C[C@@]2(C)C1=C(O)C(=O)[C@]1(C)[C@@H]2[C@@H](O)C[C@@]2(C)[C@H](C3=CC(=O)O[C@@H]3O)C[C@H]3O[C@]321
TKC065746	CC[C@@H](C)C(=O)O[C@@H]1[C@H]([C@@H](OC(C)=O)[C@@]2(O)C(=O)CC[C@]3(C)C2=CC(=O)O[C@H]3c2ccoc2)C(=O)[C@H](C)[C@@H](CC(=O)OC)C1(C)C
TKC065750	C/C=C(\C)C(=O)O[C@H](C1=CC(C)(C)[C@H](CC(=O)OC)[C@@H](C)C1=O)[C@@]1(O)C(=O)CC[C@]2(C)C1=CC(=O)O[C@H]2c1ccoc1
TKC065765	CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1[C@@H](O)[C@H]1OC(=O)[C@H](O)[C@@]3(O)[C@]4(CO)OC[C@]13[C@@H]2[C@@H](O)[C@@H]4O
TKC065768	CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1C[C@H]1OC(=O)[C@H](O)[C@H]3[C@@H](CO)[C@@H](O)[C@H](O)[C@H]2[C@]31C
TKC065844	C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]34C(=O)O[C@]5(CC[C@@H]3[C@@H]12)[C@@]4(C)CC[C@]12O[C@@]15[C@@H](C)CC2(C)C
TKC065854	COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(C)=O)C(=O)O[C@@H]3C[C@H]1C(C)=CC(=O)[C@@H](O)[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O
TKC065858	COC(=O)[C@]12OC[C@@]34[C@H]1[C@@H](OC(=O)CC(C)C)C(=O)O[C@@H]3C[C@H]1C(C)=CC(=O)[C@@H](O)[C@]1(C)[C@H]4[C@@H](O)[C@@H]2O
TKC065878	CC1=CC(=O)[C@@H](O)[C@@]2(C)[C@H]1C[C@H]1OC(=O)[C@H](O)[C@@]3(O)[C@@]4(C)OC[C@]13[C@@H]2[C@@H](O)[C@@H]4O
